beat_number,label,score,class
1779,0,3.2414295567782236,normal
1780,0,1.9850607649782137,normal
1781,0,3.647209139397781,normal
1782,0,4.074060496655754,normal
1783,0,2.954568300982406,normal
1784,0,2.3836634883720214,normal
1785,0,2.1623943354012027,normal
1786,0,2.4793239931961635,normal
1787,0,3.4318146436717254,normal
1788,0,3.3934293403803113,normal
1789,0,3.8637110081566575,normal
1790,0,3.5860911883593873,normal
1791,0,3.9203939692614487,normal
1792,0,3.9781586429097766,normal
1793,0,3.9544247904900285,normal
1794,0,4.056546197587476,normal
1795,0,3.801013239931634,normal
1796,0,3.8296514158474086,normal
1797,0,4.131342595393036,normal
1798,0,3.4485749338019684,normal
1799,0,3.1263243215091863,normal
1800,0,3.965510071184362,normal
1801,0,3.6400321024686613,normal
1802,0,2.6815497960625376,normal
1803,0,2.8840931010765862,normal
1804,0,1.8045056097715446,normal
1805,0,2.022071761913013,normal
1806,1,2.3669136486813978,anomaly
1807,0,2.000369515549291,normal
1808,0,1.9899656011015283,normal
1809,0,3.4882102540357374,normal
1810,0,4.247969971304181,normal
1811,0,4.114203932114296,normal
1812,0,3.9339132605121634,normal
1813,0,3.893679313978793,normal
1814,0,4.15942117441301,normal
1815,0,3.245932805515657,normal
1816,0,2.4402254148234013,normal
1817,0,3.7114799494091812,normal
1818,0,2.664275289270967,normal
1819,0,2.071516410648648,normal
1820,0,2.509610553109817,normal
1821,0,1.6127046498929307,normal
1822,0,2.8661231826947398,normal
1823,0,3.6749149078816936,normal
1824,0,2.4045749674278634,normal
1825,0,2.0703187063194766,normal
1826,0,1.9584466501041553,normal
1827,0,1.73685578030999,normal
1828,0,1.1857811052357428,normal
1829,0,2.212906478127062,normal
1830,0,2.0524973077845794,normal
1831,0,2.0775938675108985,normal
1832,0,1.8949272542604536,normal
1833,0,2.185701864792574,normal
1834,0,1.5078462870862535,normal
1835,0,1.6704044771285549,normal
1836,0,1.9874316363069635,normal
1837,0,2.664451614737547,normal
1838,0,2.347783198297055,normal
1839,0,1.6848164939471628,normal
1840,0,2.46473875350153,normal
1841,1,1.8657718893163016,anomaly
1842,0,2.514873454567055,normal
1843,0,1.8442692007108052,normal
1844,0,1.94108098857463,normal
1845,0,2.0228764462711526,normal
1846,0,1.5441807802620846,normal
1847,0,1.8671537904863968,normal
1848,0,1.8914046545351446,normal
1849,0,1.697071343947131,normal
1850,0,2.094007109176314,normal
1851,0,2.1399799011396814,normal
1852,0,1.4561784451650441,normal
1853,0,1.7496720659539657,normal
1854,0,2.7084049313501346,normal
1855,0,3.0812551826544534,normal
1856,0,1.7353408278867068,normal
1857,0,2.0750638908029075,normal
1858,0,2.661192510339794,normal
1859,0,1.4851663574523033,normal
1860,0,2.0365886854631423,normal
1861,0,2.420981609037131,normal
1862,0,1.8164476729504204,normal
1863,0,2.283125679591812,normal
1864,0,2.405747635397355,normal
1865,0,2.0800807092706064,normal
1866,0,2.0800807092706064,normal
1867,0,2.1147555878490993,normal
1868,0,1.8045449825421778,normal
1869,0,1.8470720569062367,normal
1870,0,1.8039121070544808,normal
1871,0,1.6250258429482387,normal
1872,0,2.4782212685840306,normal
1873,0,2.512258080316151,normal
1874,0,3.7724335048211963,normal
1875,0,4.20029215926487,normal
1876,0,3.811723434890943,normal
1877,0,4.138295621448421,normal
1878,0,3.719251895691288,normal
1879,0,3.8470815402111476,normal
1880,0,3.868743224439501,normal
1881,0,3.5107235808957067,normal
1882,0,2.0857212312960143,normal
1883,0,1.948134458849369,normal
1884,0,3.505810925641625,normal
1885,0,3.7404962515028166,normal
1886,0,3.695642993438085,normal
1887,0,2.6485905172916517,normal
1888,0,2.033553254836684,normal
1889,0,1.8736791657613756,normal
1890,0,2.3644505886162035,normal
1891,0,2.3528911339503753,normal
1892,0,3.5062393886823386,normal
1893,0,2.4382899619715106,normal
1894,0,2.8655910442582577,normal
1895,0,1.9025351643839221,normal
1896,0,1.7680982888011207,normal
1897,0,2.2627698412260027,normal
1898,0,3.377111444282188,normal
1899,0,3.858424031035308,normal
1900,0,3.9116031731345053,normal
1901,0,3.5087708948602563,normal
1902,0,4.17368780876064,normal
1903,0,2.3603022726229637,normal
1904,0,2.898584316518719,normal
1905,0,3.5647620007760605,normal
1906,0,3.9067750537217303,normal
1907,0,3.510382185871748,normal
1908,1,3.510382185871748,anomaly
1909,0,4.095688436718658,normal
1910,0,3.821286215695658,normal
1911,0,3.9797329124739926,normal
1912,0,3.9924605312646766,normal
1913,0,4.051425504542862,normal
1914,0,4.1545560193828,normal
1915,0,3.9733122682192055,normal
1916,0,3.04727435666832,normal
1917,1,3.5021060537322515,anomaly
1918,0,4.075861686876698,normal
1919,0,3.8442585685287294,normal
1920,0,3.9992561626389453,normal
1921,0,3.996154885103325,normal
1922,0,4.00326392022178,normal
1923,0,3.994685162900203,normal
1924,0,4.0537703454945495,normal
1925,0,4.06219275138161,normal
1926,0,4.065392476151902,normal
1927,0,3.599894779077296,normal
1928,0,3.458740279712628,normal
1929,0,3.7195372767618977,normal
1930,0,3.9098472400077626,normal
1931,0,3.887422214538212,normal
1932,0,3.9723266601099523,normal
1933,0,4.043435889874982,normal
1934,0,3.97201588151683,normal
1935,0,3.9493783730644725,normal
1936,0,3.9480573267408476,normal
1937,0,3.860413860944205,normal
1938,0,3.756387476935067,normal
1939,0,2.5130700233561805,normal
1940,0,1.7276839563566846,normal
1941,0,3.9449465658490928,normal
1942,0,3.910227453607125,normal
1943,0,3.9118579410646444,normal
1944,0,3.907470180824303,normal
1945,0,3.8871238297658004,normal
1946,0,3.8329910937809797,normal
1947,0,3.936557570110515,normal
1948,0,3.8531431758625914,normal
1949,0,3.866971078335506,normal
1950,0,4.010302998844398,normal
1951,0,3.9546269510566097,normal
1952,0,3.90420800473836,normal
1953,0,3.787944893788307,normal
1954,0,3.9957897457644465,normal
1955,0,4.062510809542279,normal
1956,0,4.145781424538256,normal
1957,0,4.111066383011701,normal
1958,0,3.890344621428628,normal
1959,0,3.9056229715975186,normal
1960,0,3.9778974425165123,normal
1961,0,3.943402975566621,normal
1962,0,3.8754504078054013,normal
1963,0,3.812181188851239,normal
1964,0,3.9077110464936546,normal
1965,0,3.7891471887922883,normal
1966,0,3.7887004169149208,normal
1967,0,3.7822290857107905,normal
1968,0,3.9030385291133034,normal
1969,0,3.8727776808763403,normal
1970,0,3.9342119490014174,normal
1971,0,3.4741473292327667,normal
1972,0,2.907999684858103,normal
1973,0,3.0137517888750582,normal
1974,0,3.4685504943649863,normal
1975,0,3.634694661044538,normal
1976,0,3.6494313722040146,normal
1977,0,3.9114858147564946,normal
1978,0,3.996897925822452,normal
1979,0,3.819551739297322,normal
1980,0,3.894063128415468,normal
1981,0,3.9071689143367547,normal
1982,0,3.8927148013306816,normal
1983,0,3.7041258231476695,normal
1984,0,3.8207884453772234,normal
1985,0,3.8508814566348457,normal
1986,0,3.794975181193697,normal
1987,0,3.8282063899687273,normal
1988,0,3.8870533830867964,normal
1989,0,3.9499853737488726,normal
1990,0,3.8313328236948023,normal
1991,0,3.8152091153936403,normal
1992,0,3.8014909035760858,normal
1993,0,3.743600427982691,normal
1994,0,3.7658832361401764,normal
1995,0,3.8701732407142857,normal
1996,0,3.940976730237736,normal
1997,0,3.88042209827197,normal
1998,0,3.93729198059322,normal
1999,0,3.846038022442144,normal
2000,0,3.8127455883532138,normal
2001,0,3.933269560286091,normal
2002,0,3.8726134911740724,normal
2003,0,3.859044313009158,normal
2004,0,3.8376767993798055,normal
2005,0,3.812998085072663,normal
2006,0,3.8646854801817407,normal
2007,0,3.9286018942705496,normal
2008,0,3.9090661084983407,normal
2009,0,3.850952414016091,normal
2010,0,3.93347513929153,normal
2011,0,3.7674546364611854,normal
2012,0,3.9036562349506685,normal
2013,0,3.9324060884990497,normal
2014,0,3.8401724560972266,normal
2015,0,3.818832112022227,normal
2016,0,3.8820471519070243,normal
2017,0,4.022967831028459,normal
2018,0,3.870638269121417,normal
2019,0,3.909529465733048,normal
2020,0,3.735284563330667,normal
2021,0,3.465018653543222,normal
2022,0,2.3121059741432863,normal
2023,0,1.9913337914031752,normal
2024,0,3.280460574235867,normal
2025,0,2.9762746867437433,normal
2026,0,2.3704414151726207,normal
2027,0,4.05068157021182,normal
2028,0,4.008900060599216,normal
2029,0,3.9385190602535265,normal
2030,0,4.123731866018167,normal
2031,0,4.094676962392029,normal
2032,0,3.864269991666282,normal
2033,0,3.9666577579977975,normal
2034,0,4.07688441562385,normal
2035,0,3.9410731819977562,normal
2036,0,4.06065267268678,normal
2037,0,3.923323382554053,normal
2038,0,3.9536811263303666,normal
2039,0,3.925276875711803,normal
2040,0,3.96535285791655,normal
2041,0,3.980551422603201,normal
2042,0,3.985998930886671,normal
2043,0,4.0521182176914445,normal
2044,0,3.9821256335573687,normal
2045,0,4.008976308199959,normal
2046,0,3.996479549962202,normal
2047,0,3.9369935394728506,normal
2048,0,3.9811280959572883,normal
2049,0,3.876578050910649,normal
2050,0,3.9231829037047916,normal
2051,0,3.9402886896854765,normal
2052,0,3.8776715959988644,normal
2053,0,4.061468113436393,normal
2054,0,3.940674318993879,normal
2055,0,3.9382548037056955,normal
2056,0,4.047701561832084,normal
2057,0,4.10190002197384,normal
2058,0,4.056684805264537,normal
2059,0,4.006472372450568,normal
2060,0,3.9092270303451584,normal
2061,0,4.0943137280241215,normal
2062,0,4.109867214089468,normal
2063,0,4.002774091448691,normal
2064,0,4.087402909577803,normal
2065,0,4.075872315225337,normal
2066,0,4.1071332446194235,normal
2067,0,4.008586200854715,normal
2068,0,3.6008574367768214,normal
2069,1,3.6008574367768214,anomaly
2070,0,4.111926609014437,normal
2071,0,3.9775391241620235,normal
2072,0,4.11128232605567,normal
2073,0,4.114686022079475,normal
2074,0,4.103311086550504,normal
2075,0,3.9430334652430656,normal
2076,0,3.8616557939031027,normal
2077,0,4.172513094101353,normal
2078,0,4.061799008398251,normal
2079,0,4.065384679234698,normal
2080,0,4.052632005401174,normal
2081,0,4.1301614822790045,normal
2082,0,4.123637871918545,normal
2083,0,3.93590071104105,normal
2084,0,3.964229606425219,normal
2085,0,4.047102371750925,normal
2086,0,4.049748529980962,normal
2087,0,4.052859533792654,normal
2088,0,3.9799841233880406,normal
2089,0,4.04378490167968,normal
2090,0,4.028141529838028,normal
2091,0,4.044239411671548,normal
2092,0,3.600401947594649,normal
2093,0,3.252007250451097,normal
2094,0,3.6978427189953353,normal
2095,0,4.022548812149385,normal
2096,0,3.935629950230068,normal
2097,0,4.01248177376889,normal
2098,0,3.9418576138325263,normal
2099,0,4.117021311290513,normal
2100,0,4.036867288010585,normal
2101,0,3.9770648797964863,normal
2102,0,3.9239322388977134,normal
2103,0,3.952760397635539,normal
2104,0,3.9580635396067607,normal
2105,0,3.9889856967256145,normal
2106,0,3.9750043697651916,normal
2107,0,3.9857156616112484,normal
2108,0,3.1929806082143584,normal
2109,0,3.0648839236220065,normal
2110,0,3.749125083799157,normal
2111,0,3.4191516885679736,normal
2112,0,3.9219172600131142,normal
2113,0,3.9547118823582363,normal
2114,0,4.033977655607224,normal
2115,0,4.093438092237053,normal
2116,0,4.118462899011897,normal
2117,0,4.028049074791527,normal
2118,0,4.135556980940907,normal
2119,0,4.022424924572227,normal
2120,0,4.039449539092987,normal
2121,0,4.027340840182852,normal
2122,0,4.016892806618702,normal
2123,0,4.023375660331407,normal
2124,0,4.051010685604286,normal
2125,0,3.8677703899455733,normal
2126,0,4.057102070874483,normal
2127,0,3.5252943192124717,normal
2128,0,3.186658786456424,normal
2129,0,2.2256049530641495,normal
2130,0,3.9722292752165536,normal
2131,0,3.374044560652478,normal
2132,0,3.080586916507857,normal
2133,0,3.9753739374265393,normal
2134,0,3.9172888812845237,normal
2135,0,4.109841131506304,normal
2136,0,3.7145820346409244,normal
2137,0,3.8554130843237524,normal
2138,0,3.789192279839206,normal
2139,0,3.8861181468094435,normal
2140,0,3.962794324945959,normal
2141,0,3.9678669229458463,normal
2142,0,3.981242920969215,normal
2143,0,4.022507656275899,normal
2144,0,4.000436703260893,normal
2145,0,3.9322733592736423,normal
2146,0,3.984677826933703,normal
2147,0,4.063864855067918,normal
2148,0,3.91282587833235,normal
2149,0,3.9098120472014326,normal
2150,0,4.0007283610671855,normal
2151,0,4.017419997187472,normal
2152,0,3.9323420200701373,normal
2153,0,3.9842360820907166,normal
2154,0,4.000310552708947,normal
2155,0,3.9484164985347396,normal
2156,0,3.909707749893116,normal
2157,0,3.9932031248278235,normal
2158,0,3.9935067938447677,normal
2159,0,4.020988102792887,normal
2160,0,4.033059331817282,normal
2161,0,4.072924586308308,normal
2162,0,4.112811652918961,normal
2163,0,3.9971593239251355,normal
2164,0,3.964886059466015,normal
2165,0,3.9657320058225833,normal
2166,0,3.976975294375711,normal
2167,0,4.006363408632759,normal
2168,0,3.9869632599177667,normal
2169,0,4.028980805027206,normal
2170,0,4.06318262451988,normal
2171,0,4.07016374512611,normal
2172,0,3.997580295895748,normal
2173,0,3.945862527750739,normal
2174,0,3.9057301801315782,normal
2175,0,4.0688425121248475,normal
2176,0,3.987072642909076,normal
2177,0,4.004856219104142,normal
2178,0,4.075456475145904,normal
2179,0,4.010063222158008,normal
2180,0,4.08689261758373,normal
2181,0,3.954826393844533,normal
2182,0,4.050780386911197,normal
2183,0,4.01982804636942,normal
2184,0,4.231701140157605,normal
2185,0,4.133213695736157,normal
2186,0,4.073783508004251,normal
2187,0,4.017895953475558,normal
2188,0,4.02131735074439,normal
2189,0,4.037418654264372,normal
2190,0,3.9984712712043105,normal
2191,0,4.037828642498394,normal
2192,0,3.9181548231913355,normal
2193,0,3.9417634689155268,normal
2194,0,4.0740677001920815,normal
2195,0,3.9641821107006905,normal
2196,0,3.9910428449845794,normal
2197,0,4.060745996376607,normal
2198,0,4.075710401405147,normal
2199,0,3.8838093298612995,normal
2200,0,3.867222617696087,normal
2201,0,3.980774451854951,normal
2202,0,3.9917035868524855,normal
2203,0,4.027622483587141,normal
2204,0,4.018726935504778,normal
2205,0,4.037173071284925,normal
2206,0,3.872861179354058,normal
2207,0,3.8868399421582427,normal
2208,0,4.008589135851022,normal
2209,0,3.894099728608617,normal
2210,0,3.959587655390627,normal
2211,0,3.9855885451743975,normal
2212,0,4.018485130824731,normal
2213,0,4.0203689284605275,normal
2214,0,3.939896753328572,normal
2215,0,4.024260757591557,normal
2216,0,3.9737609700705696,normal
2217,0,3.0844212456332705,normal
2218,0,3.128359803660331,normal
2219,0,2.129218118593476,normal
2220,0,2.9153713290905565,normal
2221,0,2.9910846507154316,normal
2222,0,3.6305091061204084,normal
2223,0,3.433609883935983,normal
2224,0,3.39984239961306,normal
2225,0,3.955351354566394,normal
2226,0,4.060259330252968,normal
2227,0,4.063172534692335,normal
2228,0,4.178379053330414,normal
2229,0,4.220670481875132,normal
2230,0,4.207207754889109,normal
2231,0,4.116239644273012,normal
2232,0,4.1694863674559794,normal
2233,0,4.1836647070061375,normal
2234,0,4.1777589184663535,normal
2235,0,4.177880519080773,normal
2236,0,4.212169316256612,normal
2237,0,4.2153817576194665,normal
2238,0,4.152510569652642,normal
2239,0,4.201055929242495,normal
2240,0,4.2204369363467205,normal
2241,0,4.211226975523695,normal
2242,0,4.19187867429234,normal
2243,0,2.269401874671189,normal
2244,1,3.5545171396878916,anomaly
2245,0,4.065743607184411,normal
2246,0,4.026662809581985,normal
2247,0,4.194687292396315,normal
2248,0,4.166289306299026,normal
2249,0,3.897145229763899,normal
2250,0,4.215766691257872,normal
2251,0,3.922739704317095,normal
2252,0,4.369643369764658,normal
2253,0,3.919035836734388,normal
2254,0,4.135856781183841,normal
2255,0,4.21551290635815,normal
2256,0,4.179831152850589,normal
2257,0,4.214254914027771,normal
2258,0,4.148923486766209,normal
2259,0,4.318364910443272,normal
2260,0,4.18523157965119,normal
2261,0,4.218370879653975,normal
2262,0,4.178581628573696,normal
2263,0,4.156447913312953,normal
2264,0,4.182548873288596,normal
2265,0,4.131086380707235,normal
2266,0,4.198823454665682,normal
2267,0,4.145313872501128,normal
2268,0,4.202295643774607,normal
2269,0,4.2183344541752925,normal
2270,0,4.153644335170887,normal
2271,0,4.172015500031539,normal
2272,0,4.204509415958706,normal
2273,0,4.1884320727416275,normal
2274,0,4.167784891908462,normal
2275,0,4.178458261032644,normal
2276,0,4.177584794343809,normal
2277,0,4.144884074290425,normal
2278,0,4.215637751914434,normal
2279,0,4.2136767994468425,normal
2280,0,4.22166394342259,normal
2281,0,4.166246001493847,normal
2282,0,4.220597727250981,normal
2283,0,4.140186735783177,normal
2284,0,4.216283988749299,normal
2285,0,4.194695415117052,normal
2286,0,4.183835902825933,normal
2287,0,4.223986748239397,normal
2288,0,3.461039301411074,normal
2289,1,3.461039301411074,anomaly
2290,0,4.077453517457086,normal
2291,0,3.9457892792548352,normal
2292,0,4.24930498159708,normal
2293,0,4.164732487772952,normal
2294,0,4.197094108384402,normal
2295,0,4.251579654565864,normal
2296,0,4.196981443352385,normal
2297,0,4.178542793379785,normal
2298,0,4.197626269967672,normal
2299,0,4.2109096363903795,normal
2300,0,3.8834136131850525,normal
2301,0,2.9597271316920666,normal
2302,0,1.8765124927102521,normal
2303,0,2.077013900198768,normal
2304,0,2.0809030056480506,normal
2305,0,2.8494013992369354,normal
2306,0,3.4829516950454313,normal
2307,0,4.001592035313573,normal
2308,0,3.4269448869919366,normal
2309,0,3.6183926637175516,normal
2310,0,3.8535949812002808,normal
2311,0,3.993645294276847,normal
2312,0,3.902006160266433,normal
2313,0,3.592526822961198,normal
2314,0,3.7350871665576566,normal
2315,0,2.516546269922519,normal
2316,0,3.528611265424645,normal
2317,0,2.7112410605876565,normal
2318,0,3.6582272921887213,normal
2319,0,3.525478369167922,normal
2320,0,4.161944829036771,normal
2321,0,4.024670596140399,normal
2322,0,3.0119068283543573,normal
2323,0,2.7424422981987915,normal
2324,0,3.7433278716470184,normal
2325,0,3.906745874779174,normal
2326,0,4.027436131706861,normal
2327,0,4.006603456740093,normal
2328,0,3.8725472849429194,normal
2329,0,2.9101806678602395,normal
2330,0,3.1261310658537402,normal
2331,0,3.8696891227284134,normal
2332,0,3.785764794366784,normal
2333,0,3.6266657760112992,normal
2334,0,3.750268589290324,normal
2335,0,4.022712140018559,normal
2336,0,4.1778747830337535,normal
2337,0,3.3719932958951992,normal
2338,0,3.596751692253703,normal
2339,0,4.051448048323044,normal
2340,0,3.4446476061679796,normal
2341,0,2.8134747299680467,normal
2342,0,2.749558554080858,normal
2343,0,2.2127702246854777,normal
2344,0,2.584748621970617,normal
2345,0,2.69541906466218,normal
2346,0,2.915287766306566,normal
2347,0,2.012434465076543,normal
2348,0,2.870520259226148,normal
2349,0,2.209954301186566,normal
2350,0,1.5371608159802843,normal
2351,1,2.564900552824716,anomaly
2352,0,2.7670005167630305,normal
2353,0,3.6236989081746818,normal
2354,0,3.510129618501375,normal
2355,0,3.5339617552864744,normal
2356,0,2.78183437487617,normal
2357,0,1.9057856261225468,normal
2358,0,2.4106963548023748,normal
2359,0,2.4787362503557993,normal
2360,0,1.8717019616364556,normal
2361,0,1.9999534735646247,normal
2362,0,4.000317533661698,normal
2363,0,4.025967974157981,normal
2364,0,3.7025095495972873,normal
2365,0,2.880963052190945,normal
2366,0,2.597771396196129,normal
2367,0,3.6984997855165345,normal
2368,0,4.203791969854006,normal
2369,0,4.230640474330836,normal
2370,0,3.683999989223823,normal
2371,0,3.5368389937499645,normal
2372,0,3.9917261513691016,normal
2373,0,3.934727748076848,normal
2374,0,3.981445260668154,normal
2375,0,4.067809650526075,normal
2376,0,4.1113097580110685,normal
2377,0,3.354922552212262,normal
2378,0,3.0879514272856037,normal
2379,0,3.0998871883803893,normal
2380,0,2.510597878528827,normal
2381,0,4.035725966292444,normal
2382,0,4.12182585741654,normal
2383,0,4.049888889929727,normal
2384,0,4.0475599346473174,normal
2385,0,3.9926269314125067,normal
2386,0,3.925163545932879,normal
2387,0,4.026292987316694,normal
2388,0,4.104047093823183,normal
2389,0,3.7674441443858506,normal
2390,0,2.1575931040069163,normal
2391,0,1.8625834770351852,normal
2392,0,4.326678928387691,normal
2393,0,4.300059728085911,normal
2394,0,3.8354440447514286,normal
2395,0,2.1503094169409027,normal
2396,0,2.5429012239047326,normal
2397,0,2.8039997805238137,normal
2398,0,3.0037471792666826,normal
2399,0,2.197097271066689,normal
2400,0,2.585194989939458,normal
2401,0,2.645358971957715,normal
2402,0,3.4346637781670295,normal
2403,0,2.877069507877642,normal
2404,0,1.8512855729902016,normal
2405,0,2.407271210795909,normal
2406,1,2.768124335489815,anomaly
2407,0,2.2358148367113233,normal
2408,0,2.319884302853176,normal
2409,0,1.4066902290518812,normal
2410,0,1.3953010387972258,normal
2411,0,1.970634518628416,normal
2412,0,1.1831987898669678,normal
2413,0,1.8938665851953713,normal
2414,0,2.2965534052012595,normal
2415,0,1.8551747759010535,normal
2416,0,2.332905161628622,normal
2417,0,2.590014890839285,normal
2418,0,2.6110206446256314,normal
2419,0,2.6679441090331752,normal
2420,0,2.4077501915695305,normal
2421,0,3.4825725636573286,normal
2422,0,3.98984107579711,normal
2423,0,3.652393444097555,normal
2424,0,3.4788471183236243,normal
2425,0,4.153981224453295,normal
2426,0,4.055633288971183,normal
2427,0,3.955663899137958,normal
2428,0,3.5515157775403945,normal
2429,0,3.9715431049934073,normal
2430,0,3.5206746084695264,normal
2431,0,3.5913360361667253,normal
2432,0,2.541265975717641,normal
2433,0,2.7589830160545112,normal
2434,0,3.715483778508111,normal
2435,0,3.917713536362387,normal
2436,0,4.135590756956622,normal
2437,0,4.023693280967581,normal
2438,0,3.506288763525432,normal
2439,0,3.8003163383775376,normal
2440,0,3.8159653889974408,normal
2441,0,3.254613055527732,normal
2442,1,3.7832869994627276,anomaly
2443,0,2.901610727818099,normal
2444,0,2.399380996832779,normal
2445,0,2.4969141342791703,normal
2446,0,2.0352010877563176,normal
2447,0,2.0565195492068833,normal
2448,0,1.3565989365391404,normal
2449,1,3.439040515327196,anomaly
2450,0,3.914258142798031,normal
2451,0,3.5902769496113613,normal
2452,0,4.174300177787886,normal
2453,0,4.1892956093546845,normal
2454,0,3.88713385910545,normal
2455,0,3.901343678402955,normal
2456,0,4.0845178045819175,normal
2457,0,4.077262637931965,normal
2458,0,4.144357617003689,normal
2459,0,4.067157288196828,normal
2460,0,4.118275587771517,normal
2461,0,4.117388566326419,normal
2462,0,4.030822387580601,normal
2463,0,3.9391357441255845,normal
2464,0,3.977166912581783,normal
2465,0,3.981481671803252,normal
2466,0,4.06211202886494,normal
2467,0,4.133925747765455,normal
2468,0,4.206288445055046,normal
2469,0,4.180484262791904,normal
2470,0,4.102310273968594,normal
2471,0,4.1692873092069656,normal
2472,0,4.108817504934688,normal
2473,0,3.9731683005115013,normal
2474,0,4.049266673817693,normal
2475,0,4.127115860121836,normal
2476,0,4.0572548108325375,normal
2477,0,4.138181951542086,normal
2478,0,4.173015864777312,normal
2479,0,4.144074185731795,normal
2480,0,4.078649900344134,normal
2481,0,4.058555108077115,normal
2482,0,4.160208266899516,normal
2483,0,4.101221259429602,normal
2484,0,4.12071901022413,normal
2485,0,4.117792805108448,normal
2486,0,4.203690092682812,normal
2487,0,4.03793187346582,normal
2488,0,4.187356352373806,normal
2489,0,4.075063168479631,normal
2490,0,2.8880789708366637,normal
2491,0,2.2333094127862,normal
2492,0,3.183891857827382,normal
2493,0,3.926693590940852,normal
2494,0,1.809222313624024,normal
2495,0,2.4814244771009304,normal
2496,0,2.5821712340919305,normal
2497,0,2.262095099152,normal
2498,0,3.3913531288578778,normal
2499,0,2.864487695188517,normal
2500,0,3.852357237112836,normal
2501,0,3.9679925495595123,normal
2502,0,3.657425990034765,normal
2503,0,3.3886251907338423,normal
2504,0,2.1429067458294786,normal
2505,0,1.5967331887453409,normal
2506,0,2.3213087131920136,normal
2507,0,3.0028551312619722,normal
2508,0,3.1527047075139714,normal
2509,0,3.9745330986949274,normal
2510,0,4.1667508235887,normal
2511,0,4.140587177805609,normal
2512,0,4.168927521676749,normal
2513,0,4.146487940204439,normal
2514,0,4.158575279789174,normal
2515,0,4.148267321513414,normal
2516,0,4.1477175917714835,normal
2517,0,4.133247577630671,normal
2518,0,4.182092319809728,normal
2519,0,4.145174080137346,normal
2520,0,4.101334033027732,normal
2521,0,4.154123671821514,normal
2522,0,4.208341871155254,normal
2523,0,4.182169547982155,normal
2524,0,4.1832829976201475,normal
2525,0,4.183810746788158,normal
2526,0,4.166782870946109,normal
2527,0,4.125584995000775,normal
2528,0,4.149045563882837,normal
2529,0,4.15833829104545,normal
2530,0,4.149213604321082,normal
2531,0,4.122142153374204,normal
2532,0,3.944953335269947,normal
2533,0,4.111670521363838,normal
2534,0,4.162557128581357,normal
2535,0,4.151323270588026,normal
2536,0,4.133159654617808,normal
2537,0,4.134238840177104,normal
2538,0,4.163297230938522,normal
2539,0,4.10428416011657,normal
2540,0,4.176395080895647,normal
2541,0,4.086076399457551,normal
2542,0,4.14848408318613,normal
2543,0,4.134811387715429,normal
2544,0,4.150516372218959,normal
2545,0,4.145471794504885,normal
2546,0,4.160971397435013,normal
2547,0,4.126375774452344,normal
2548,0,4.156282027573438,normal
2549,0,4.145873708360681,normal
2550,0,4.134919578594871,normal
2551,0,4.171961622183882,normal
2552,0,4.132826121133697,normal
2553,0,4.179916006073505,normal
2554,0,4.106681899286024,normal
2555,0,4.149249317909081,normal
2556,0,4.177817630707335,normal
2557,0,4.154977812437863,normal
2558,0,4.088597592805636,normal
2559,0,4.088606016412135,normal
2560,0,4.152997917010092,normal
2561,0,4.152410364414851,normal
2562,0,4.142541406346347,normal
2563,0,4.165632629584968,normal
2564,0,4.141651841389973,normal
2565,0,4.0681755587840485,normal
2566,0,4.148678289438532,normal
2567,0,4.109236102678026,normal
2568,0,4.186907489618913,normal
2569,0,3.6932281084904344,normal
2570,0,3.3573813758128477,normal
2571,0,3.0534857870194427,normal
